serving_size_raw_mintel,serving_size_raw_walmart,serving_size_raw_exact_match,name_mintel,name_walmart,name_exact_match,calories_mintel,calories_walmart,calories_exact_match,saturatedfat_mintel,saturatedfat_walmart,saturatedfat_exact_match,sodium_mintel,sodium_walmart,sodium_exact_match,upc_code,total_match_count
20 g,20 g,True,100% Canadian Pure Honey,BeeMaid 100% Pure Canadian Honey - Pasteurized White Liquid Honey 1kg,False,60.0,60.0,True,,,False,,,False,5556212176.0,1
38 g,38 g,True,Wild Berry Medley High Fibre Instant Oatmeal,Quaker High Fibre Wild Berry Medley Instant Oatmeal,False,140.0,140.0,True,0.0,0.3,False,0.17,0.17,True,5557710236.0,2
34 g,None None,False,Original Pancake & Waffle Mix,Aunt Jemima Original Pancake & Waffle Mix,False,110.0,110.0,True,0.0,,False,0.43,0.43,True,5557710400.0,2
34 g,34 g,True,Buttermilk Pancake & Waffle Mix,Aunt Jemima Buttermilk Pancake & Waffle Mix,False,110.0,110.0,True,0.0,,False,0.43,0.43,True,5557710424.0,2
38 g,38 g,True,Complete Buttermilk Pancake & Waffle Mix,Aunt Jemima Complete Buttermilk Pancake & Waffle Mix,False,130.0,130.0,True,0.0,0.1,False,0.44,0.44,True,5557710429.0,2
45 g,45 g,True,Oatmeal Crunchy Oat Cereal,Quaker Oatmeal Squares Cereal,False,170.0,170.0,True,0.0,0.4,False,0.17,0.17,True,5557710566.0,2
45 ml,45 ml,True,Lite Syrup,Aunt Jemima Lite Syrup,False,80.0,80.0,True,,,False,0.015,0.015,True,5557710594.0,2
45 ml,45 ml,True,Original Syrup,Aunt Jemima Original Syrup,False,160.0,160.0,True,,,False,0.02,0.02,True,5557710597.0,2
30 g,30 g,True,Rainbow Chip Granola Bars,Quaker Dipps Rainbow Chip Granola Bars,False,130.0,130.0,True,1.0,1.5,False,0.07,0.07,True,5557710972.0,2
29 g,29 g,True,Apples & Cinnamon Lightly Sweetened Instant Oatmeal,Quaker Lightly Sweetened Apple & Cinnamon Instant Oatmeal,False,110.0,110.0,True,0.0,0.3,False,0.13,0.13,True,5557711308.0,2
30 g,30 g,True,Pumpkin Spice Instant Oatmeal,Quaker Pumpkin Spice Instant Oatmeal,False,110.0,110.0,True,0.0,0.3,False,0.13,0.13,True,5557711310.0,2
42 g,42 g,True,Cocoa & Sea Salt Instant Oatmeal,Quaker Cocoa & Sea Salt Instant Oatmeal,False,160.0,160.0,True,0.0,0.5,False,0.21,0.21,True,5557711312.0,2
710 ml,710 ml,True,Fruit Punch Sports Drink,"Gatorade Fruit Punch Sports Drink, 710 mL Bottle",False,180.0,180.0,True,,,False,0.3,0.3,True,5557742100.0,2
710 ml,710 ml,True,Lemon-Lime Sports Drink,"Gatorade Lemon-Lime Sports Drink, 710 mL Bottle",False,180.0,180.0,True,,,False,0.3,0.3,True,5557742101.0,2
710 ml,710 ml,True,Cool Blue Sports Drink,"Gatorade Cool Blue Sports Drink, 710 mL Bottle",False,180.0,180.0,True,,,False,0.3,0.3,True,5557742102.0,2
710 ml,710 ml,True,Orange Sports Drink,"Gatorade Orange Sports Drink, 710 mL Bottle",False,180.0,180.0,True,,,False,0.3,0.3,True,5557742103.0,2
710 ml,nan,False,Grape Flavoured Sports Drink,G2 Perform Grape,False,60.0,,False,,,False,0.33,,False,5557742511.0,0
28 g,28 g,True,Birthday Cake Cookies,DARE COOKIE CHIPS BIRTHDAY CAKE,False,140.0,140.0,True,4.0,4.0,True,0.085,0.085,True,5565311680.0,3
28 g,28 g,True,Sea Salted Caramel Cookies,"Dare Cookie Chips, Sea Salted Caramel",False,140.0,140.0,True,3.0,3.5,False,0.15,0.15,True,5565311720.0,2
20 g,nan,False,Ketchup Flavoured Cracker Chips,Dare Veggie Crisps Ketchup,False,70.0,,False,0.0,,False,0.16,,False,5565364680.0,0
30 g,30 g,True,Nacho Cheese Baked Snack Crackers,"Bold n Baked Nacho Cheese Crackers, Dare",False,140.0,140.0,True,0.0,0.5,False,0.22,0.22,True,5565365940.0,2
30 g,30 g,True,Sweet Chili Baked Snack Crackers,"Bold n Baked Sweet Chili Crackers, Dare",False,140.0,140.0,True,0.0,0.4,False,0.21,0.21,True,5565365950.0,2
30 g,30 g,True,Smoky BBQ Baked Snack Crackers,"Bold n Baked Smoky BBQ Crackers, Dare",False,140.0,140.0,True,0.0,0.4,False,0.09,0.09,True,5565365960.0,2
22 g,nan,False,Original Bite-Size Crackers,Breton Dare Original,False,100.0,,False,2.0,,False,0.14,,False,5565368280.0,0
18 g,nan,False,Original Crackers with Flax,Dare Breton Gluten Free Original with Flax Crackers,False,90.0,,False,2.0,,False,0.08,,False,5565368800.0,0
20 g,nan,False,White Bean Crackers with Salt & Pepper,Breton Dare Gluten Free White Bean with Salt and Pepper Crackers,False,90.0,,False,2.0,,False,0.12,,False,5565369820.0,0
20 g,nan,False,Black Bean Crackers with Onion & Garlic,Breton Dare Gluten Free Black Bean with White Garlic Crackers,False,90.0,,False,2.0,,False,0.125,,False,5565369830.0,0
85 g,85 g,True,California Style Mixed Vegetables,Arctic Gardens California Style Vegetable Mix 1.75 kg,False,40.0,25.0,False,0.0,0.0,True,0.025,0.03,False,5568625508.0,1
85 g,85 g,True,Lightly Spiced Coated Fried Potatoes,McCain Super Spirals,False,150.0,150.0,True,0.0,0.5,False,0.33,0.33,True,5577300065.0,2
85 g,85 g,True,Spicy Coated Fried Potatoes,McCain Superfries Extra Crispy Spicy Straight Cut Fries,False,120.0,120.0,True,0.0,0.4,False,0.3,0.3,True,5577300085.0,2
85 g,85 g,True,SuperCrisps Straight Cut Coated Fried Potatoes,McCain SuperCrisps Straight Cut Fries,False,150.0,150.0,True,0.0,0.5,False,0.54,0.54,True,5577300397.0,2
85 g,85 g,True,SuperCrisps Steak Cut Coated Fried Potatoes,McCain SuperCrisps Steak Cut Fries,False,150.0,150.0,True,0.0,0.5,False,0.48,0.48,True,5577300399.0,2
90 g,nan,False,Whole Hearts of Palm,MLord Whole Hearts of Palm,False,35.0,,False,0.0,,False,0.31,,False,5578907610.0,0
15 g,15 g,True,Olive Party Mix,SARDO Party Mix Olives - 500ml,False,25.0,25.0,True,0.0,0.3,False,0.26,0.22,False,5582308580.0,1
25 g,25 g,True,Parmesan Shaved Cheese Petals,Grande Cheese Parmesan Petals,False,90.0,90.0,True,4.0,4.5,False,0.45,0.45,True,5611900154.0,2
5 ml,nan,False,Classic Yellow Prepared Mustard,"Frenchs, Classic Yellow Mustard, 550ml",False,0.0,,False,,,False,0.055,,False,5620082855.0,0
15 ml,nan,False,Tomato Ketchup,"Frenchs, Tomato Ketchup, 750ml",False,20.0,,False,,,False,0.17,,False,5620092645.0,0
85 g,nan,False,Classic Oven Chips,FlavourCrisp Classic Oven Chips,False,140.0,,False,0.0,,False,0.39,,False,5621025400.0,0
85 g,85 g,True,Crispy Straight Cut Classic Fries,Cavendish Farms Flavourcrisp Classic Straight Cut Fries,False,150.0,150.0,True,1.0,1.0,True,0.4,0.4,True,5621025420.0,3
85 g,85 g,True,Extra Thin Gourmet Fries,Cavendish Farms Restaurant Style Frites Extra Thin Gourmet Fries,False,170.0,180.0,False,0.0,1.0,False,0.29,0.32,False,5621025510.0,0
85 g,nan,False,Hash Brown Sticks,All-Day Breakfast Hash Brown Sticks,False,160.0,,False,0.0,,False,0.28,,False,5621041540.0,0
250 ml,250 ml,True,Peach Cocktail,Allens Peach Cocktail,False,90.0,110.0,False,0.0,0.0,True,0.04,0.04,True,5641250305.0,2
52 g,nan,False,Sweet & Salty Snack Mix,HERSHEYS GOLD Mix Sweet and Salty Snack,False,270.0,,False,6.0,,False,0.2,,False,5660053145.0,0
10 g,nan,False,"Twizzlers Pull 'n' Peel Cherry, Twizzlers Twists Strawberry, Hershey's Creamy Milk Chocolate and Hershey's Cookies 'n' Creme Snack Size Candy Bars",HERSHEYS and TWIZZLERS 50ct Assorted Peanut Free snack sized Halloween chocolate and candy- 556g,False,60.0,,False,0.0,,False,0.025,,False,5660076875.0,0
,nan,False,"Oh Henry!, Jolly Rancher, Reese, and Reese's Pieces Snack Size Candy Assortment","HERSHEYS 115ct Assorted Halloween Chocolates and Candy - 1.15kg- includes REESE, REESES PIECES, OH HENRY! and JOLLY RANCHER snack sized candies.",False,,,False,,,False,,,False,5660076900.0,0
44 g,nan,False,"Reese, Reese's Pieces, Oh Henry! and Hershey's Cookies 'n' Creme Snack Size Candy Bars",Hershey Assorted Halloween Chocolates and Candy,False,220.0,,False,6.0,,False,0.08,,False,5660076916.0,0
44 g,nan,False,Milk Chocolate Peanut Butter Cups,REESE'S THiNS PEANUT BUTTER CUPS Milk Chocolate,False,220.0,,False,7.0,,False,0.085,,False,5660079354.0,0
44 g,nan,False,Dark Chocolate & Peanut Butter Cups,REESE'S THiNS PEANUT BUTTER CUPS Dark Chocolate,False,220.0,,False,8.0,,False,0.07,,False,5660079355.0,0
44 g,nan,False,White Creme & Peanut Butter Cups,REESES THiNS PEANUT BUTTER CUPS White Creme,False,230.0,,False,7.0,,False,0.1,,False,5660079356.0,0
39 g,nan,False,Sweet Tongue Twisters Candy,TWIZZLERS Gummies Sweet Tongue Twisters Candy,False,120.0,,False,0.0,,False,0.03,,False,5660080955.0,0
39 g,nan,False,Tangy Tongue Twisters Candy,TWIZZLERS Gummies Tangy Tongue Twisters Candy,False,120.0,,False,0.0,,False,0.03,,False,5660080956.0,0
45 g,nan,False,Organic Basmati Rice,Organic Basmati rice,False,160.0,,False,0.0,,False,0.0,,False,5672526203.0,0
45 g,nan,False,Organic Brown & Wild Rice,Organic Brown & Wild rice blend,False,160.0,,False,0.0,,False,0.0,,False,5672526206.0,0
175 g,175 g,True,Vanilla Probiotic Yogurt,"Activia Yogurt with Probiotics, Vanilla Flavour, 650g",False,150.0,170.0,False,2.0,3.5,False,0.075,0.095,False,5680009829.0,0
93 ml,93 ml,True,Strawberry Drinkable Yogurt,"Danino Yogurt Drink for Kids, Stawberry Flavour, 93ml (Pack of 8)",False,50.0,70.0,False,1.0,1.0,True,0.045,0.055,False,5680012513.0,1
150 g,150 g,True,"Vanilla Probiotic Yogurt with Oats, Almonds, Pumpkin Seeds and Dried Cranberries","Activia Yogurt with Fibre, Vanilla Flavour with oats, almonds, pumpkin seeds and dried cranberries, 150g (Pack of 3)",False,190.0,190.0,True,3.0,3.0,True,0.095,0.095,True,5680029785.0,3
93 ml,93 ml,True,Strawberry Drinkable Yogurt,"Activia Yogurt Drink, Strawberry Flavour, 93ml (Pack of 8)",False,60.0,60.0,True,1.0,1.0,True,0.045,0.045,True,5680035576.0,3
95 g,95 g,True,Vanilla Bean & Apple Ultrafiltered Yogurt,"Light&Free Yogurt (NEW), Vanilla Bean and Apple Flavour, 710g",False,60.0,60.0,True,1.0,1.0,True,0.01,0.01,True,5680053121.0,3
95 g,95 g,True,Grilled Pineapple Ultrafiltered Yogurt,"Light&Free Yogurt (NEW), Grilled Pineapple Flavour, 710g",False,60.0,60.0,True,1.0,1.0,True,0.01,0.01,True,5680053122.0,3
100 g,100 g,True,Raspberry-Mint & Black Cherry Probiotic Yogurt,"Activia Yogurt, A touch of Raspberry-Mint & Black Cherry Flavours, 100g (Pack of 8)",False,80.0,80.0,True,2.0,1.5,False,0.055,0.055,True,5680055878.0,2
100 g,100 g,True,Vanilla-Lavender & Orchard Peach Active Probiotic Yogurt,"Activia Yogurt, Vanilla-Lavendar & Orchard Peach Flavours, 100g (Pack of 8)",False,80.0,80.0,True,2.0,1.5,False,0.08,0.08,True,5680055879.0,2
15 ml,15 ml,True,Oreo Coffee Whitener,International Delight OREO Coffee Creamer,False,35.0,35.0,True,0.0,0.5,False,0.025,0.025,True,5680056123.0,2
100 g,100 g,True,"Apple-Blackberry, Raspberry, Cherry, Strawberry-Rhubarb Active Probiotics","Activia Yogurt, RaspberryAppleBlackberryStrawberry Flavour,100g (Pack of 12)",False,90.0,100.0,False,1.0,1.5,False,0.045,0.06,False,5680073906.0,0
106 g,82 g,False,Small Mediterranean Slightly Smoked Sardines,"Millionnaires Wild Brisling Sardines, Mediterranean",False,,210.0,False,5.0,4.0,False,0.12,0.21,False,5684413675.0,0
355 ml,nan,False,Carbonated Natural Spring Water,"Montellier Sparkling Water, 355 mL Cans, 10 Pack",False,0.0,,False,,,False,0.004,,False,5691800051.0,0
355 ml,355 ml,True,Lemon Flavoured Carbonated Natural Spring Water,Montellier Carbonated Mineral Water with Natural Lemon Flavor 10x355mL,False,0.0,0.0,True,,,False,0.004,0.004,True,5691800052.0,2
60 g,60 g,True,Limited Edition Cookies & Cream Flavour Yogurt,Tubes by Yoplait Cookies & Cream Yogurt Limited Edition,False,50.0,45.0,False,1.0,0.5,False,0.035,,False,5692002305.0,0
30 g,nan,False,Sour Cream & Onion Baguette Bites,Boulangerie Grissol Sour Cream & Onion Baguettes Bites,False,140.0,,False,1.0,,False,0.24,,False,5695141270.0,0
30 g,nan,False,Garlic Parmesan Baguette Bites,Boulangerie Grissol Garlic Baguettes Bites,False,130.0,,False,0.0,,False,0.21,,False,5695141280.0,0
30 g,nan,False,Bruschetta Baguette Bites,Boulangerie Grissol Bruchetta Baguettes Bites,False,130.0,,False,0.0,,False,0.22,,False,5695141290.0,0
15 ml,nan,False,Mayonnaise,Heinz Seriously Good Mayonnaise,False,100.0,,False,1.0,,False,0.07,,False,5700000095.0,0
250 ml,nan,False,Canada Fancy Tomato Juice,Heinz Tomato Juice Re-sealable Bottle,False,50.0,,False,0.0,,False,0.48,,False,5700000107.0,0
210 g,210 g,True,Buffalo Chicken Melt Open-Faced Sandwich,CRAVE Buffalo Chicken Frozen Melt,False,500.0,500.0,True,8.0,8.0,True,1.0,1.13,False,5700001130.0,2
213 g,213 g,True,Philly Cheesesteak Melt Open-Faced Sandwich,CRAVE Philly Cheesesteak Frozen Melt,False,470.0,470.0,True,6.0,6.0,True,0.68,0.68,True,5700001131.0,3
204 g,204 g,True,Turkey & Bacon Ranch Melt Open-Faced Sandwich,CRAVE Turkey & Bacon Ranch Frozen Melt,False,540.0,540.0,True,8.0,8.0,True,0.77,0.77,True,5700001132.0,3
15 ml,15 ml,True,Tomato Ketchup,Heinz Tomato Ketchup,False,20.0,20.0,True,0.0,0.0,True,0.14,,False,5700001316.0,2
500 ml,nan,False,Raspberry & Cranberry Flavoured Herbal Tea Water Enhancer,Tetley Cold Infusions Raspberry and Cranberry,False,0.0,,False,,,False,,,False,5717401100.0,0
500 ml,nan,False,"Mint, Lemon & Cucumber Flavoured Herbal Tea Water Enhancer","Tetley Cold Infusions Mint, Lemon and Cucumber",False,0.0,,False,,,False,,,False,5717401101.0,0
175 ml,nan,False,Matcha Green tea with Pure Matcha,Tetley Super Green - Matcha,False,0.0,,False,0.0,,False,0.0,,False,5717412098.0,0
175 ml,nan,False,Boost Peach Ginger & Dandelion with Vitamin B6 Fortified Herbal Tea,Tetley Super Herbal Tea-Boost Peach Ginger Dan with Vit B6,False,0.0,,False,0.0,,False,0.0,,False,5717412099.0,0
175 ml,nan,False,Antiox Apple Cinnamon & Turmeric with Vitamin C Fortified Herbal Tea,Tetley Super Herbal Tea-Antiox Apple Cinn & Tum w Vit C,False,0.0,,False,0.0,,False,0.0,,False,5717412100.0,0
710 ml,710 ml,True,Glacier Freeze Sports Drink,"Gatorade Frost Glacier Freeze Sports Drink, 710 mL Bottle",False,160.0,160.0,True,,,False,0.32,0.32,True,5727116006.0,2
500 ml,500 ml,True,Watermelon Strawberry Antioxidant Drink,"Bolt24 Sports Drink, Watermelon Strawberry, 500ml Bottle",False,80.0,80.0,True,,,False,0.23,0.23,True,5727116296.0,2
500 ml,500 ml,True,Mixed Berry Antioxidant Drink,"Bolt24 Mixed Berry Sports Drink, 500mL bottle",False,80.0,80.0,True,,,False,0.23,0.23,True,5727116297.0,2
591 ml,591 ml,True,Glacier Freeze Zero Sugar Electrolyte Beverage,"Gatorade Zero Sports Drink, Glacier Freeze, 591mL Bottles, 6 Pack",False,5.0,5.0,True,,,False,0.27,0.27,True,5727116412.0,2
710 ml,nan,False,Glacier Cherry Sports Drink,"Gatorade Frost Glacier Cherry Sports Drink, 710mL Bottle",False,170.0,,False,,,False,0.33,,False,5727142516.0,0
2.3 g,nan,False,Peppermint Wave Sugar Free Gum,Trident Vibes Sugar-Free Gum Peppermint Wave,False,5.0,,False,,,False,,,False,5770001464.0,0
125 ml,nan,False,Refried Beans with Mild Green Chilies,Old El Paso Mild Green Chilies Refried Beans,False,110.0,,False,0.0,,False,0.56,,False,5830006000.0,0
42 g,42 g,True,Hard Taco Dinner Kit,Old El Paso Hard Taco Dinner Kit,False,130.0,,False,2.0,2.0,True,0.44,0.44,True,5830046199.0,2
92 g,nan,False,Signature Strawberry Cheesecake,Dr. Oetker Patisserie Signature Strawberry Cheesecake,False,200.0,,False,3.0,,False,0.045,,False,5833620000.0,0
170 g,nan,False,Pepperoni Thin Crust Pizza,Dr. Oetker Momenti Pepperoni,False,420.0,,False,7.0,,False,0.9,,False,5833643900.0,0
185 g,nan,False,Tomato & Mozzarella Thin Crust Pizza,Dr. Oetker Momenti Tomato & Mozzarella,False,400.0,,False,4.0,,False,0.72,,False,5833643920.0,0
180 g,nan,False,Spinach Thin Crust Pizza,Dr. Oetker Momenti Spinach,False,410.0,,False,8.0,,False,0.75,,False,5833643950.0,0
85 g,85 g,True,Fresh Potato Gnocchi,Olivieri Fresh Potato Gnocchi,False,180.0,180.0,True,0.0,0.2,False,0.35,0.43,False,5844190034.0,1
38 g,38 g,True,Superseeds & Grains Superfood Oatmeal,Natures Path Qia Hot Oats Super Seeds,False,150.0,150.0,True,0.0,0.0,True,0.0,0.0,True,5844915400.0,3
38 g,1 g,False,Creamy Coconut Superfood Oatmeal,Natures Path Qia Hot Oats Creamy Coconut,False,160.0,160.0,True,4.0,4.0,True,0.0,0.0,True,5844915402.0,3
35 g,nan,False,Golden Turmeric Superfood Oatmeal,Natures Path Organic Golden Turmeric Oats 210g Box,False,140.0,,False,1.0,,False,0.001,,False,5844920408.0,0
35 g,nan,False,Cacao with MCT Oil Superfood Oatmeal,Natures Path Organic Cacao Oats 210g Box,False,140.0,,False,1.0,,False,0.06,,False,5844920409.0,0
40 g,None None,False,Gluten Free Instant Oatmeal Variety Pack,Natures Path Gluten Free Variety Pack Oatmeal,False,170.0,7.0,False,0.0,,False,0.08,,False,5844945071.0,0
30 g,30 g,True,Organic Peanut Butter & Chocolate Cereal,Natures Path EnviroKidz Gluten Free Leapin Lemurs Peanut Butter And Chocolate Cereal,False,120.0,120.0,True,0.0,0.0,True,0.115,,False,5844986006.0,2
30 g,30 g,True,Chocolate Flavoured Cereal,Natures Path Envirokidz Choco Chimps Organic Cereal,False,110.0,10.0,False,0.0,0.0,True,0.09,0.09,True,5844987023.0,2
55 g,55 g,True,Pumpkin Seed & Flax Granola,Natures Path Organic Flax Plus Pumpkin Flax Granola,False,260.0,260.0,True,1.0,1.5,False,0.045,0.045,True,5844989007.0,2
42 g,42 g,True,Milk Chocolate Candies with Peanut,M & Ms M&Ms Peanut Milk Chocolate Candy,False,210.0,210.0,True,4.0,4.5,False,0.02,0.02,True,5849642427.0,2
41 g,41 g,True,Chocolate Bars,Snickers Bites Chocolate,False,190.0,200.0,False,3.0,3.5,False,0.095,0.085,False,5849642489.0,0
90 g,125 ml,False,Broccoli & Cheddar Rice,Uncle Bens BISTRO EXPRESS Broccoli & Cheddar Rice,False,130.0,130.0,True,0.0,0.5,False,0.39,0.39,True,5849643624.0,2
227 ml,227 ml,True,Southern Chili Style Beans,Uncle Bens Southern Chili Style Beans,False,160.0,160.0,True,0.0,0.3,False,0.63,0.63,True,5849644102.0,2
227 ml,227 ml,True,Zesty Mexican Style Beans,Uncle Bens Zesty Mexican Style Beans,False,170.0,170.0,True,0.0,0.5,False,0.63,0.63,True,5849644104.0,2
227 ml,227 ml,True,New Orleans Style Beans,Uncle Bens New Orleans Style Beans,False,170.0,170.0,True,0.0,0.2,False,0.64,0.64,True,5849644106.0,2
10 g,None g,False,Assorted Fun Size Candy,"Starburst & Skittles Candy Variety Pack, Fun Size, Halloween, 70 Count",False,60.0,,False,0.0,,False,0.003,,False,5849644359.0,0
90 g,125 ml,False,Organic Basmati Rice,Seeds of Change Organic Basmati Rice,False,140.0,140.0,True,0.0,0.1,False,0.004,0.004,True,5849644363.0,2
40 g,40 g,True,Creamy Yogurt Flavoured Coating Original Bite Size Candies,Skittles Dips Yogurt Covered Chewy Candy,False,190.0,190.0,True,6.0,6.0,True,0.025,0.025,True,5849645207.0,3
227 ml,nan,False,Sweet & Smoky Flavour Beans,Uncle Bens Sweet & Smokey Baked Beans,False,240.0,,False,0.0,,False,0.74,,False,5849645339.0,0
15 ml,nan,False,Red Wine Vinegar,Paese Mio Italian Red Wine Vinegar,False,0.0,,False,,,False,,,False,5864100665.0,0
10 ml,nan,False,Peanut Oil,PLANTERS PEANUT OIL,False,90.0,,False,1.0,,False,,,False,5871697171.0,0
50 g,nan,False,Dry Roasted and Delicately Seasoned Peanuts,Planters Dry Roasted Peanuts,False,320.0,,False,3.0,,False,0.26,,False,5871698959.0,0
50 g,nan,False,Raw Mixed Nuts,Planters Raw Mixed Nuts,False,330.0,,False,3.0,,False,0.0,,False,5871699255.0,0
85 ml,85 ml,True,Honey Garlic Marinade,VH Honey Garlic Cooking Sauce,False,260.0,260.0,True,0.0,0.0,True,0.54,0.54,True,5874415107.0,3
85 ml,85 ml,True,Teriyaki Marinade,VH Teriyaki Cooking Sauce,False,260.0,260.0,True,0.0,0.0,True,1.0,1.17,False,5874415125.0,2
100 ml,100 ml,True,Pineapple Marinade,VH Chinese Pineapple Cooking Sauce,False,140.0,140.0,True,0.0,0.0,True,0.21,0.21,True,5874415131.0,3
125 ml,125 ml,True,Mango Curry Simmering Sauce,VH Indian Mango Curry Cooking Sauce,False,220.0,220.0,True,2.0,2.5,False,0.61,6.71,False,5874415151.0,1
125 ml,125 ml,True,Butter Chicken Simmering Sauce,VH Indian Butter Chicken Cooking Sauce,False,170.0,170.0,True,4.0,4.0,True,0.69,0.69,True,5874415153.0,3
100 ml,100 ml,True,Teriyaki Stir-Fry Sauce,VH Teriyaki Stir-Fry Sauce,False,100.0,100.0,True,0.0,0.0,True,0.7,0.7,True,5874415346.0,3
30 ml,30 ml,True,Sweet & Sour Dipping Sauce and Marinade,VH Sweet & Sour Dipping Sauce,False,50.0,50.0,True,0.0,0.0,True,0.04,0.04,True,5874415702.0,3
80 ml,80 ml,True,Pad Thai Stir-Fry Sauce,VH Pad Thai Stir-Fry Sauce,False,110.0,110.0,True,0.0,0.0,True,0.35,0.35,True,5874416073.0,3
99 g,99 g,True,Reduced Sugar Lemon Lime Gel Snack,Snack Pack Juicy Gels Reduced Sugar Lemon Lime Fruit Juice Cups,False,6.0,6.0,True,0.0,0.0,True,0.035,0.035,True,5880712345.0,3
99 g,99 g,True,Raspberry/Mixed Berry Gel Snack,Snack Pack Juicy GelsRaspberry and Mixed Berry Fruit Juice Cups,False,100.0,100.0,True,0.0,0.0,True,0.04,0.04,True,5880741215.0,3
99 g,99 g,True,Reduced Sugar Strawberry/Orange Gel Snack,Snack Pack Juicy Gels No Sugar Added Strawberry and Orange Fruit Juice Cups,False,6.0,5.0,False,0.0,0.0,True,0.04,0.04,True,5880741236.0,2
1 unit,nan,False,Chocolate and Butterscotch Pudding Family Pack,Snack Pack Chocolate and Butterscotch Pudding Family Pack,False,120.0,,False,1.0,,False,0.14,,False,5880741269.0,0
99 g,None None,False,Lemon Meringue Pie Pudding,Snack Pack Lemon Meringue Pie Pudding Cups,False,120.0,130.0,False,1.0,0.5,False,0.075,0.085,False,5880741290.0,0
99 g,99 g,True,Ice Cream Sandwich Pudding,Snack Pack Ice Cream Sandwich Pudding Cups,False,110.0,120.0,False,2.0,1.0,False,0.135,0.14,False,5880741295.0,0
99 g,99 g,True,Chocolate Pudding,Snack Pack Chocolate Pudding Cups,False,120.0,120.0,True,1.0,,False,0.125,0.125,True,5880741325.0,2
99 g,None None,False,Vanilla Pudding,Snack Pack Vanilla Pudding Cups,False,110.0,110.0,True,2.0,1.0,False,0.125,,False,5880741326.0,1
99 g,None None,False,Butterscotch Pudding,Snack Pack Butterscotch Pudding Cups,False,110.0,120.0,False,1.0,19.0,False,0.14,0.15,False,5880741328.0,0
1 unit,None None,False,Chocolate and Chocolate Fudge Pudding Family Pack,Snack Pack Chocolate Lovers Pudding Family Pack,False,120.0,120.0,True,1.0,,False,0.125,0.125,True,5880741583.0,2
50 g,50 g,True,Simply Salted Gourmet Popcorn,"Orville Redenbachers Gourmet Popcorn, Simply Salted",False,210.0,210.0,True,5.0,5.0,True,0.34,0.34,True,5880750056.0,3
50 g,nan,False,Extra Buttery Flavoured Gourmet Popcorn,Orville Microwave Gourmet Popcorn - Extra Buttery Flavour,False,190.0,,False,4.0,,False,0.25,,False,5880750086.0,0
125 ml,125 ml,True,Garlic & Olive Oil Petite Cut Stewed Tomatoes,"Aylmer Accents Tomatoes, Garlic & Olive Oil",False,35.0,35.0,True,0.0,0.0,True,0.18,0.18,True,5880765901.0,3
30 g,nan,False,Habanero Monterey Jack Cheese with Cracked Black Pepper,Bothwell Cheese Habanero with Cracked Black Pepper Monterey Jack,False,110.0,,False,5.0,,False,0.23,,False,5889817029.0,0
30 g,nan,False,Muenster Cheese,Bothwell Cheese Muenster,False,110.0,,False,5.0,,False,0.23,,False,5889817051.0,0
30 g,30 g,True,Original All Purpose Flour,Robin Hood Original All Purpose Flour 2.5kg,False,110.0,110.0,True,0.0,0.1,False,0.0,0.0,True,5900001658.0,2
